World generation
9856 [[98, 56], False, False, False, False]
9857 [[98, 57], False, False, False, False]
9858 [[98, 58], False, False, False, False]
9859 [[98, 59], False, False, False, False]
9860 [[98, 60], False, False, False, False]
9861 [[98, 61], False, False, False, False]
9862 [[98, 62], False, False, False, False]
9863 [[98, 63], False, False, False, False]
9864 [[98, 64], False, False, False, False]
9865 [[98, 65], False, False, False, False]
9866 [[98, 66], False, False, False, False]
9867 [[98, 67], False, False, False, False]
9868 [[98, 68], False, False, False, False]
9869 [[98, 69], False, False, False, False]
9870 [[98, 70], False, False, False, False]
9871 [[98, 71], False, False, False, False]
9872 [[98, 72], False, False, False, False]
9873 [[98, 73], False, False, False, False]
9874 [[98, 74], False, False, False, False]
9875 [[98, 75], False, False, False, False]
9876 [[98, 76], False, False, False, False]
9877 [[98, 77], False, False, False, False]
9878 [[98, 78], False, False, False, False]
9879 [[98, 79], False, False, False, False]
9880 [[98, 80], False, False, False, False]
9881 [[98, 81], False, False, False, False]
9882 [[98, 82], False, False, False, False]
9883 [[98, 83], False, False, False, False]
9884 [[98, 84], False, False, False, False]
9885 [[98, 85], False, False, False, False]
9886 [[98, 86], False, False, False, False]
9887 [[98, 87], False, False, False, False]
9888 [[98, 88], False, False, False, False]
9889 [[98, 89], False, False, False, False]
9890 [[98, 90], False, False, False, False]
9891 [[98, 91], False, False, False, False]
9892 [[98, 92], False, False, False, False]
9893 [[98, 93], False, False, False, False]
9894 [[98, 94], False, False, False, False]
9895 [[98, 95], False, False, False, False]
9896 [[98, 96], False, False, False, False]
9897 [[98, 97], False, False, False, False]
9898 [[98, 98], False, False, False, False]
9899 [[98, 99], False, False, False, False]
9900 [[99, 0], False, False, False, False]
9901 [[99, 1], False, False, False, False]
9902 [[99, 2], False, False, False, False]
9903 [[99, 3], False, False, False, False]
9904 [[99, 4], False, False, False, False]
9905 [[99, 5], False, False, False, False]
9906 [[99, 6], False, False, False, False]
9907 [[99, 7], False, False, False, False]
9908 [[99, 8], False, False, False, False]
9909 [[99, 9], False, False, False, False]
9910 [[99, 10], False, False, False, False]
9911 [[99, 11], False, False, False, False]
9912 [[99, 12], False, False, False, False]
9913 [[99, 13], False, False, False, False]
9914 [[99, 14], False, False, False, False]
9915 [[99, 15], False, False, False, False]
9916 [[99, 16], False, False, False, False]
9917 [[99, 17], False, False, False, False]
9918 [[99, 18], False, False, False, False]
9919 [[99, 19], False, False, False, False]
9920 [[99, 20], False, False, False, False]
9921 [[99, 21], False, False, False, False]
9922 [[99, 22], False, False, False, False]
9923 [[99, 23], False, False, False, False]
9924 [[99, 24], False, False, False, False]
9925 [[99, 25], False, False, False, False]
9926 [[99, 26], False, False, False, False]
9927 [[99, 27], False, False, False, False]
9928 [[99, 28], False, False, False, False]
9929 [[99, 29], False, False, False, False]
9930 [[99, 30], False, False, False, False]
9931 [[99, 31], False, False, False, False]
9932 [[99, 32], False, False, False, False]
9933 [[99, 33], False, False, False, False]
9934 [[99, 34], False, False, False, False]
9935 [[99, 35], False, False, False, False]
9936 [[99, 36], False, False, False, False]
9937 [[99, 37], False, False, False, False]
9938 [[99, 38], False, False, False, False]
9939 [[99, 39], False, False, False, False]
9940 [[99, 40], False, False, False, False]
9941 [[99, 41], False, False, False, False]
9942 [[99, 42], False, False, False, False]
9943 [[99, 43], False, False, False, False]
9944 [[99, 44], False, False, False, False]
9945 [[99, 45], False, False, False, False]
9946 [[99, 46], False, False, False, False]
9947 [[99, 47], False, False, False, False]
9948 [[99, 48], False, False, False, False]
9949 [[99, 49], False, False, False, False]
9950 [[99, 50], False, False, False, False]
9951 [[99, 51], False, False, False, False]
9952 [[99, 52], False, False, False, False]
9953 [[99, 53], False, False, False, False]
9954 [[99, 54], False, False, False, False]
9955 [[99, 55], False, False, False, False]
9956 [[99, 56], False, False, False, False]
9957 [[99, 57], False, False, False, False]
9958 [[99, 58], False, False, False, False]
9959 [[99, 59], False, False, False, False]
9960 [[99, 60], False, False, False, False]
9961 [[99, 61], False, False, False, False]
9962 [[99, 62], False, False, False, False]
9963 [[99, 63], False, False, False, False]
9964 [[99, 64], False, False, False, False]
9965 [[99, 65], False, False, False, False]
9966 [[99, 66], False, False, False, False]
9967 [[99, 67], False, False, False, False]
9968 [[99, 68], False, False, False, False]
9969 [[99, 69], False, False, False, False]
9970 [[99, 70], False, False, False, False]
9971 [[99, 71], False, False, False, False]
9972 [[99, 72], False, False, False, False]
9973 [[99, 73], False, False, False, False]
9974 [[99, 74], False, False, False, False]
9975 [[99, 75], False, False, False, False]
9976 [[99, 76], False, False, False, False]
9977 [[99, 77], False, False, False, False]
9978 [[99, 78], False, False, False, False]
9979 [[99, 79], False, False, False, False]
9980 [[99, 80], False, False, False, False]
9981 [[99, 81], False, False, False, False]
9982 [[99, 82], False, False, False, False]
9983 [[99, 83], False, False, False, False]
9984 [[99, 84], False, False, False, False]
9985 [[99, 85], False, False, False, False]
9986 [[99, 86], False, False, False, False]
9987 [[99, 87], False, False, False, False]
9988 [[99, 88], False, False, False, False]
9989 [[99, 89], False, False, False, False]
9990 [[99, 90], False, False, False, False]
9991 [[99, 91], False, False, False, False]
9992 [[99, 92], False, False, False, False]
9993 [[99, 93], False, False, False, False]
9994 [[99, 94], False, False, False, False]
9995 [[99, 95], False, False, False, False]
9996 [[99, 96], False, False, False, False]
9997 [[99, 97], False, False, False, False]
9998 [[99, 98], False, False, False, False]
9999 [[99, 99], False, False, False, False]
Locations of pit, gold, Wumpus pseudo - randomized
Added percepts
0 [[0, 0], False, False, True, False]
1 [[0, 1], False, False, False, False]
2 [[0, 2], False, False, True, False]
3 [[0, 3], False, False, False, False]
4 [[0, 4], False, False, False, False]
5 [[0, 5], False, False, False, False]
6 [[0, 6], False, False, False, False]
7 [[0, 7], False, False, True, False]
8 [[0, 8], False, False, False, False]
9 [[0, 9], False, False, False, False]
10 [[0, 10], False, False, False, False]
11 [[0, 11], False, False, False, False]
12 [[0, 12], False, False, False, False]
13 [[0, 13], False, False, True, False]
14 [[0, 14], False, False, True, False]
15 [[0, 15], False, False, True, False]
16 [[0, 16], False, False, True, False]
17 [[0, 17], False, False, False, False]
18 [[0, 18], False, False, False, False]
19 [[0, 19], False, False, False, False]
20 [[0, 20], False, False, False, False]
21 [[0, 21], False, False, True, False]
22 [[0, 22], False, False, False, False]
23 [[0, 23], False, False, False, False]
24 [[0, 24], False, False, False, False]
25 [[0, 25], False, False, False, False]
26 [[0, 26], False, False, True, False]
27 [[0, 27], False, False, False, False]
28 [[0, 28], False, False, True, False]
29 [[0, 29], False, False, True, False]
30 [[0, 30], False, False, False, False]
31 [[0, 31], False, False, True, False]
32 [[0, 32], False, False, False, False]
33 [[0, 33], False, False, True, False]
34 [[0, 34], False, False, False, False]
35 [[0, 35], False, False, False, False]
36 [[0, 36], False, False, True, False]
37 [[0, 37], False, False, False, False]
38 [[0, 38], False, False, True, False]
39 [[0, 39], False, False, False, False]
40 [[0, 40], False, False, False, False]
41 [[0, 41], False, False, False, False]
42 [[0, 42], False, False, False, False]
43 [[0, 43], False, False, True, False]
44 [[0, 44], False, False, True, False]
45 [[0, 45], False, False, True, False]
46 [[0, 46], False, False, False, False]
47 [[0, 47], False, False, False, False]
48 [[0, 48], False, False, False, False]
49 [[0, 49], False, False, False, False]
50 [[0, 50], False, False, False, False]
51 [[0, 51], False, False, False, False]
52 [[0, 52], False, False, False, False]
53 [[0, 53], False, False, False, False]
54 [[0, 54], False, False, False, False]
55 [[0, 55], False, False, True, False]
56 [[0, 56], False, False, False, False]
57 [[0, 57], False, False, False, False]
58 [[0, 58], False, False, False, False]
59 [[0, 59], False, False, False, False]
60 [[0, 60], False, False, False, False]
61 [[0, 61], False, False, False, False]
62 [[0, 62], False, False, False, False]
63 [[0, 63], False, False, False, False]
64 [[0, 64], False, False, False, False]
65 [[0, 65], False, False, False, False]
66 [[0, 66], False, False, False, False]
67 [[0, 67], False, False, False, False]
68 [[0, 68], False, False, True, False]
69 [[0, 69], False, False, True, False]
70 [[0, 70], False, False, False, False]
71 [[0, 71], False, False, False, False]
72 [[0, 72], False, False, False, False]
73 [[0, 73], False, False, False, False]
74 [[0, 74], False, False, False, False]
75 [[0, 75], False, False, True, False]
76 [[0, 76], False, False, False, False]
77 [[0, 77], False, False, True, False]
78 [[0, 78], False, False, True, False]
79 [[0, 79], False, False, False, False]
80 [[0, 80], False, False, False, False]
81 [[0, 81], False, False, False, False]
82 [[0, 82], False, False, False, False]
83 [[0, 83], False, False, False, False]
84 [[0, 84], False, False, False, False]
85 [[0, 85], False, False, False, False]
86 [[0, 86], False, False, False, False]
87 [[0, 87], False, False, False, False]
88 [[0, 88], False, False, False, False]
89 [[0, 89], False, False, False, False]
90 [[0, 90], False, False, False, False]
91 [[0, 91], False, False, False, False]
92 [[0, 92], False, False, True, False]
93 [[0, 93], False, False, False, False]
94 [[0, 94], False, False, False, False]
95 [[0, 95], False, False, False, False]
96 [[0, 96], False, False, False, False]
97 [[0, 97], False, False, False, False]
98 [[0, 98], False, False, False, False]
99 [[0, 99], False, False, False, False]
100 [[1, 0], False, False, False, False]
101 [[1, 1], False, False, True, False]
102 [[1, 2], False, False, False, False]
103 [[1, 3], False, False, True, False]
104 [[1, 4], False, False, False, False]
105 [[1, 5], False, False, False, False]
106 [[1, 6], False, False, True, False]
107 [[1, 7], False, False, False, False]
108 [[1, 8], False, False, True, False]
109 [[1, 9], False, False, True, False]
110 [[1, 10], False, False, False, False]
111 [[1, 11], False, False, False, False]
112 [[1, 12], False, False, False, False]
113 [[1, 13], False, False, True, False]
114 [[1, 14], False, False, True, False]
115 [[1, 15], False, False, True, False]
116 [[1, 16], False, False, False, False]
117 [[1, 17], False, False, False, False]
118 [[1, 18], False, False, True, False]
119 [[1, 19], False, False, False, False]
120 [[1, 20], False, False, True, False]
121 [[1, 21], False, False, True, False]
122 [[1, 22], False, False, True, False]
123 [[1, 23], False, False, False, False]
124 [[1, 24], False, False, False, False]
125 [[1, 25], False, False, True, False]
126 [[1, 26], False, False, False, False]
127 [[1, 27], False, False, True, False]
128 [[1, 28], False, False, True, False]
129 [[1, 29], False, False, False, False]
130 [[1, 30], False, False, True, False]
131 [[1, 31], False, False, False, False]
132 [[1, 32], False, False, True, False]
133 [[1, 33], False, False, False, False]
134 [[1, 34], False, False, False, False]
135 [[1, 35], False, False, False, False]
136 [[1, 36], False, False, False, False]
137 [[1, 37], False, False, True, False]
138 [[1, 38], False, False, True, False]
139 [[1, 39], False, False, False, False]
140 [[1, 40], False, False, False, False]
141 [[1, 41], False, False, False, False]
142 [[1, 42], False, False, False, False]
143 [[1, 43], False, False, True, False]
144 [[1, 44], False, False, True, False]
145 [[1, 45], False, False, True, False]
146 [[1, 46], False, False, True, False]
147 [[1, 47], False, False, True, False]
148 [[1, 48], False, False, False, False]
149 [[1, 49], False, False, False, False]
150 [[1, 50], False, False, False, False]
151 [[1, 51], False, False, False, False]
152 [[1, 52], False, False, False, False]
153 [[1, 53], False, False, False, False]
154 [[1, 54], False, False, True, False]
